RESULTS_OUTCOME_ANAL_GRP_ID|RESULTS_OUTCOME_ANALYSIS_ID|ARM_GROUP_ID
67389|31062|466445
67390|34166|464323
67391|34171|464323
67392|34176|464323
67393|34181|464323
67394|31063|464323
67395|34167|461672
67396|34172|461672
67397|34177|461672
67398|31010|461672
67399|30789|557891
67400|30789|555258
67401|30790|590781
67402|30791|590781
67403|30793|590781
67404|30794|590781
67405|30796|590781
67406|30857|590781
67407|30790|591875
67408|30792|591875
67829|37052|499801
67830|37055|499801
67831|37053|501425
67832|37056|501425
67833|37054|490584
67834|37057|490584
67835|37055|496137
67836|37056|496137
67837|37057|496137
67838|37052|497187
67839|37053|497187
67840|37054|497187
67841|37067|495114
67842|37070|495114
67843|37098|518715
67844|37140|516348
67845|37141|516348
67846|37142|516348
67847|36201|514558
67848|36204|514558
67849|36202|492977
67850|36205|492977
67851|36203|521218
67852|36206|521218
67853|36204|522814
67854|36205|522814
67855|36206|522814
67856|36201|520753
68249|33750|423658
68250|33750|451528
68251|33751|452882
68252|33751|454493
68253|33752|451881
68254|33752|454580
68255|33753|426375
68256|33753|431956
68257|33754|433598
68258|33754|431483
68259|33085|425124
68260|33086|425124
68261|33085|422747
68262|33086|422747
68263|33087|435719
68264|33088|435719
68265|33089|435719
68266|33090|435719
68267|33091|435719
68268|33087|434729
68269|33088|434729
68270|33089|434729
68271|33090|434729
68272|33091|434729
68273|33092|436650
68274|33093|436650
68275|33094|436650
68276|33095|436650
68697|36907|472129
68698|36908|464857
68699|36908|467059
68700|36909|472185
68701|36909|448246
68702|36526|449310
68703|36526|450949
68704|36527|439813
68705|36527|441451
68706|36528|438516
68707|32368|434071
68708|32369|434071
68709|33153|411678
68710|32368|411678
68711|32369|411678
68712|32370|412492
68713|32371|412492
68714|32370|405862
68715|32371|405862
68716|33106|407509
68717|33107|407509
68718|33106|418842
68719|33107|418842
68720|33108|416749
68721|33109|416749
68722|33108|414121
68723|33109|414121
68724|33110|416291
67409|30793|591875
67410|30795|591875
67411|31560|415017
67412|31560|412934
67413|31560|414296
67414|31561|418628
67415|31561|420524
67416|31562|423318
67417|31563|442826
67418|31564|438368
67419|31565|440300
67420|31566|441941
67421|31567|439014
67422|31568|448616
67423|31569|449241
67424|30455|450892
67425|30456|488670
67426|30456|486038
67427|30456|483084
67428|30456|484715
67429|30456|460536
67430|30457|467002
67431|30457|460866
67432|30457|462225
67433|30457|463570
67434|30457|460950
67435|31287|517779
67436|31287|518866
67857|36202|520753
67858|36203|520753
67859|36207|522900
67860|36210|522900
67861|37679|550221
67862|37680|550221
67863|37681|550221
67864|37682|550221
67865|37676|551840
67866|37677|551840
67867|37678|551840
67868|37679|551840
67869|37680|551840
67870|37681|551840
67871|37682|551840
67872|37872|546307
67873|37873|547936
67874|37873|553552
67875|37874|557422
67876|37874|524219
67877|37875|526080
67878|37876|525858
67879|35685|521351
67880|35685|522410
67881|35686|520079
67882|35686|517704
67883|35687|496625
67884|35688|496625
68277|33096|436650
68278|35277|543477
68279|35278|571469
68280|35279|571469
68281|35280|571469
68282|35278|572537
68283|35279|546111
68284|35280|543531
68285|35281|525065
68286|36029|525065
68287|36030|525065
68288|35281|556493
68289|36029|557547
68290|36030|551202
68771|33967|471056
68772|33799|464067
68773|33804|464067
68774|33809|464067
68775|33855|464067
68776|33860|464067
68777|33865|464067
68778|33913|464067
68779|36567|430660
68780|36568|429696
67465|30512|491094
67466|30513|491094
67467|30514|491094
67468|30973|575463
67469|30974|575463
67470|31591|575463
67471|31592|575463
67472|30969|576829
67473|30970|576829
67474|30971|576829
67475|30972|576829
67476|30973|576829
67477|30974|576829
67478|31591|576829
67515|34206|395441
67516|34207|411054
67517|34208|504605
67518|34208|506243
67519|30796|591875
67520|30858|591875
67941|34046|547103
67942|34047|566296
67943|34047|572469
67944|34048|574959
67945|34048|568857
67946|34049|609689
67947|34049|606790
67948|34050|608409
67949|34050|583800
67950|34051|580809
67951|37068|502532
67952|37071|502532
67953|37069|479816
67954|37072|479816
67955|37070|473517
67956|37071|473517
67957|37072|473517
67958|37067|474591
68291|36031|553380
68292|36032|553380
68293|36033|553380
68294|36031|550729
68295|36032|549441
68296|36033|547097
68297|36147|548717
68298|36148|548717
68299|36149|548717
68300|36147|549538
68301|36148|547985
68302|36149|555778
68303|36150|555056
68304|36151|555056
68725|33110|413950
68726|33111|412687
68727|33112|412687
68728|33111|410330
68729|33112|410330
68730|33113|415917
68731|32372|415917
68732|33113|409296
68733|32372|409296
68734|35326|608808
67479|31592|576829
67480|31593|441125
67481|31593|438751
67482|31593|439835
67483|34144|514499
67484|34145|508182
67485|34145|510370
67486|34146|541973
67487|34146|544169
67488|34147|541493
67489|34147|542876
67490|34148|523951
67491|34195|523782
67492|34196|613393
67913|35929|372701
67914|35930|434059
67915|33875|435716
67916|33876|476704
67917|33876|480362
67918|33877|525947
67919|33877|527579
67920|33878|525228
67921|33878|536444
67922|33879|532951
67959|37068|474591
67960|38115|519820
67961|38115|517451
67962|38116|515378
67963|38116|490631
67964|38117|497248
67965|38117|495999
67966|38118|497893
67967|38118|495004
67968|38119|527273
68361|32869|352711
68362|32870|352711
68363|32871|352711
68364|32872|352711
68365|32873|352711
68366|32874|352711
68367|32875|352711
68368|32595|353527
68369|32600|353527
68370|32829|353527
68371|32871|353527
68372|32596|391023
68373|32649|391023
68374|32867|391023
68735|35320|606463
68736|35321|606463
68737|35322|606463
68738|35320|607524
68739|35321|607524
68740|35323|607524
68741|35320|609683
68742|35321|609683
68743|32963|370158
68744|32964|370158
68745|32965|370158
68746|32653|370158
68747|32654|370158
68748|32655|370158
68749|32656|370158
68750|32657|370158
68751|32658|370158
68752|33743|435357
67437|31288|516754
67438|31288|518950
67439|31289|520307
67440|31289|495774
67441|31290|491141
67442|31291|493315
67923|33879|534018
67924|33880|535402
67925|33880|536218
67926|33881|533806
67927|33881|534628
67928|33882|535695
67929|33882|536517
67930|33883|507158
67931|33883|510728
67932|33884|507506
67933|33884|509144
67934|34043|507825
67935|34043|543739
67936|34044|557846
67937|34044|551462
67938|34045|553386
67939|34045|550735
67940|34046|545503
68333|32863|356698
68334|32903|356698
68335|32908|356698
68336|32946|358611
68337|32640|358611
68338|32645|358611
68375|32872|391023
68376|32597|388366
68377|32650|388366
68378|32868|388366
68379|32873|388366
68380|33734|454574
68381|33735|454574
68382|33614|426124
68383|36790|591783
68384|36833|597324
68385|36833|599007
68386|36834|600635
68387|36834|597946
68388|36835|385725
68977|36460|554041
68978|36461|527427
68979|36461|558853
68980|36462|560476
68981|36462|558092
68982|36463|559723
68983|36463|591791
68984|36464|567931
68985|36464|569032
68986|36465|566913
67443|31291|490952
67444|31292|492584
67445|31292|531704
67446|31293|528425
67447|31368|511728
67448|31369|511728
67449|31370|511728
67450|31368|513868
67451|31369|513868
67452|31370|513868
67453|31371|522062
67454|30507|522062
67455|30508|522062
67456|31371|520539
67457|30507|520539
67458|30508|520539
67459|30509|490202
67460|30510|490202
67461|30511|490202
67462|30509|492921
67463|30510|492921
67464|30511|492921
67885|35687|492249
67886|35688|492249
68339|32864|358611
68340|32904|358611
68341|32909|358611
68342|32947|359689
68343|32641|359689
68344|32646|359689
68345|32865|359689
68346|32905|359689
68347|32594|359689
68348|32595|352711
68349|32596|352711
68350|32597|352711
68351|32598|352711
68352|32599|352711
68353|32600|352711
68354|32649|352711
68355|32650|352711
68356|32651|352711
68357|32652|352711
68358|32829|352711
68359|32867|352711
68360|32868|352711
68781|36568|427067
68782|36569|427863
68987|36465|564273
68988|36467|568832
68989|36466|574468
68990|36466|572911
68991|36467|572911
68992|40097|608526
68993|40096|606691
68994|40096|607503
68995|35381|582777
68996|35382|582777
68997|35383|582777
68998|35384|582777
68999|35385|582777
69000|35386|582777
69001|32598|388635
69002|32651|388635
69003|32869|388635
69004|32874|388635
67521|30791|588894
67522|30792|588894
67523|30794|588894
67524|30795|588894
67525|30857|588894
67526|30858|588894
67887|35689|494386
67888|35689|496259
67889|35690|497847
67890|35690|529353
67891|35747|531008
67892|35747|528289
67893|35748|533765
67894|35749|533765
67895|35750|533765
67896|35751|533765
67897|35748|535136
67898|35749|535136
67899|35750|535136
67900|35751|535136
67901|35752|557544
67902|35753|551199
67903|35754|552833
67904|35755|550480
67905|35756|398718
67906|35757|399789
67907|35756|370155
67908|35757|370155
67909|35758|372911
67910|35890|369947
68783|36569|422381
68784|36570|424271
68785|36570|422212
68786|36571|435723
68787|36572|435723
68788|36573|435723
68789|36574|435723
68790|36571|434172
68791|36572|434172
68792|36573|434172
68793|36574|434172
68794|36575|436365
68795|36575|437995
68796|36576|435075
68797|36577|470763
68798|36577|471576
68799|36578|471920
68800|36578|447952
68801|36579|448765
68802|36579|450395
68803|36580|444790
68804|36581|442256
68805|36582|440158
68806|36582|442314
67527|30859|577050
67528|30859|578723
67529|30860|575728
67530|30860|584344
67531|30861|591728
67532|30861|588197
67533|30862|589290
67534|30862|590687
67535|30863|617829
67536|30863|610500
67537|30864|600287
67538|30864|597590
67539|30865|598702
67540|30865|615124
67541|31550|616789
67542|31550|617647
67543|31551|614339
67544|31551|616574
67545|31552|599079
67546|31552|601567
67547|31553|603181
67548|31553|604577
67969|38119|524639
67970|38120|525989
67911|35758|371043
67912|35890|371043
68305|35282|555056
68306|36150|556413
68307|36151|558025
68308|35282|527701
68309|35283|564289
68310|35284|564289
68311|35285|564289
68312|35283|566171
68313|35284|564342
68314|35285|565965
68315|35286|562509
68316|35287|562509
68317|35288|562509
68318|35286|564422
68319|35287|566290
68320|35288|572463
68321|35289|574207
68322|35289|572345
68323|35320|608808
68324|35321|608808
68325|35322|608808
68326|35323|608808
68807|36583|450300
68808|36584|453294
67493|34196|597792
67494|34196|600000
67495|34197|597018
67496|34197|598136
67497|34197|615942
67498|34198|612185
67499|34198|381700
67500|34199|378966
67501|34200|378966
67502|34199|352202
67503|34200|352202
67504|34201|358177
67505|34202|358177
67506|34203|358177
67507|34201|359259
67508|34202|359259
67509|34203|359259
67510|34204|356351
67511|34204|357145
67512|34205|393780
67513|34206|393780
67514|34205|395441
67971|38120|527324
67972|38121|524434
67973|38121|526335
67974|38122|533258
67975|38122|537287
67976|38123|538955
67977|38123|540041
67978|37661|537055
67979|37661|535195
67980|37662|543819
67981|37662|544900
67982|37663|556230
67983|37664|556230
67984|37665|556230
67985|37666|556230
67986|37667|556230
67987|37877|560790
67988|37878|587275
67989|37879|587275
67990|37880|587275
67991|37881|587275
67992|37878|610391
67993|37879|610391
67994|37880|610391
68327|35324|608808
68328|35325|608808
68329|32907|383850
68330|32901|356698
68331|32639|356698
68332|32644|356698
68753|33802|435357
68754|33807|435357
68755|33812|435357
68756|33858|435357
68757|33863|435357
68758|33911|435357
68759|33916|435357
68760|33921|435357
68761|33966|435357
68762|33744|471056
68763|33803|471056
68764|33808|471056
68765|33854|471056
68766|33859|471056
68767|33864|471056
68768|33912|471056
68769|33917|471056
68770|33922|471056
67187|37899|412223
67188|37433|412223
67189|37483|412223
67190|37485|412223
67191|37900|409595
67192|37482|409595
67193|37484|409595
67194|37485|409595
67195|31038|545665
67196|31039|557161
67197|31039|524762
67198|31093|527196
67199|31162|393402
67200|31163|393402
67201|31164|372953
67202|31165|373469
67203|31164|371088
67204|31165|371088
67205|31166|456856
67206|31166|486672
67207|31167|500652
67208|31168|482746
67209|31221|480271
67210|31222|574876
66731|37286|574693
66732|37287|574693
66733|37282|572848
66734|37284|572848
66735|37286|572848
66736|37288|572848
67129|33831|616073
67130|33832|616333
67131|33833|617181
67132|33834|613866
67133|33832|615537
67134|33833|615537
67135|33834|615537
67136|33551|599901
67137|33552|600161
67138|33553|597453
67139|33551|599141
67140|33552|599141
67141|33553|599141
67142|33554|600509
67143|33555|595479
67144|33556|596547
67145|33554|614789
67146|33555|614789
66335|33891|518999
66336|33892|512690
66337|33890|515096
66338|33891|515096
66339|33892|515096
66340|33893|523558
66341|33894|521506
66342|33895|523113
66343|33669|511423
66344|33669|523566
66765|30736|517300
66766|30737|515482
66767|30737|494418
66768|30737|497650
66769|30737|491657
66770|30737|493555
66771|29969|408597
66772|29970|410486
66773|29969|417428
66774|29970|417428
66775|29971|388771
66776|29972|387181
66777|29971|419922
66778|29972|419922
65939|33367|464364
65940|33368|469514
65941|33366|470875
65942|33367|470875
65943|33368|470875
65944|33369|472488
65945|33370|470415
65946|33435|446169
65947|33369|443231
65948|33370|443231
65949|33435|443231
65950|33436|444023
65951|33437|445950
65952|33438|442715
66373|30797|589163
66374|30798|591371
66375|30798|562698
66376|30799|563384
66377|30799|564997
66378|30800|573494
66379|30800|571399
66380|30801|573858
66381|30801|609467
66382|30802|602234
67211|31222|573048
67212|31223|608658
65785|30485|461641
65786|30486|455540
65787|30486|456904
65788|30487|458805
65789|30487|456148
65790|30488|458349
65791|30488|456770
65792|30489|457839
65793|30489|455750
65794|30559|501338
65795|30559|499236
65796|30560|475818
65797|30560|476870
65798|30561|474471
65799|30561|476128
65800|30562|473717
65801|30562|501725
65802|30563|499074
65803|30563|500138
65804|30564|505768
65805|30564|503119
65806|30565|477513
67147|33556|614789
67148|33557|615881
67149|33558|613733
67150|33559|604655
67151|33557|599316
67152|33558|599316
67153|33559|599316
67154|33594|604190
67155|33595|601510
67156|33596|603129
65841|34223|606834
65842|34220|609002
65843|34223|609002
65844|34224|609002
65845|34220|606628
65846|34221|606628
65847|34222|606628
65848|34225|616432
65849|34225|609779
65850|34226|401378
65851|34226|403011
65852|34227|400625
65853|34227|398220
65854|34228|399340
66779|29842|417319
66780|29843|453171
66781|29842|454245
66782|29843|454245
66783|29844|451906
66784|29845|453514
66785|29844|424115
66786|29845|424115
66787|29846|431444
66788|29847|433371
66789|29846|430722
66790|29847|430722
66791|29848|431337
66792|29848|432973
63713|34572|470431
63714|34573|470431
63715|34574|470431
63716|34571|472309
63717|34572|443512
63718|34573|444882
63719|34574|445973
63720|34575|443287
63721|34576|443287
63722|34577|443287
66383|30802|607639
66384|30803|609514
66385|30805|609514
66386|30804|606621
66387|30805|606621
66388|30803|586279
66389|30804|586279
66390|30806|587092
66391|30808|587092
66392|30807|580667
66393|30808|580667
66394|30806|582307
66395|30807|582307
66396|30809|583393
66397|30811|583393
66398|30810|577551
66399|30811|577551
66400|30809|578905
66821|33378|463182
66822|33377|460564
66823|33379|460564
66824|33378|486664
66825|33379|486664
66826|33380|488807
65807|30565|477355
65808|30566|479511
65809|30566|477178
65810|30567|512458
65811|30567|514341
65812|30568|512282
66233|33413|551863
66234|33414|553499
66235|33414|547683
66236|33415|552461
66237|33415|546665
66238|33416|548280
66239|33416|546203
66240|33417|557969
66241|33417|525578
66242|33418|527726
66243|30738|490913
66244|30738|526828
66245|30739|527649
66246|30739|528123
66247|30740|529792
66248|30740|531742
66249|30741|538744
